Com, 5
Node, 264
SN, 2419-0264
Firmware, 7.29
Time, 04/24/2017 04:05:19
Actual Active Channels, 1


Applied Filters
,Channel,1,Units,m/s²,Slope,0.128192,Offset,-263
Sweeps,Channel 1
0,-16.10222244
1,3.895728588
2,2.870192766
3,-12.12827015
4,4.408496857
5,5.43403244
6,-15.58945465
7,6.074992657
8,-17.38414192
9,0.5627368689
10,5.049456596
11,-13.53838253
12,7.869680405
13,6.972336292
14,-19.30702209
15,3.511152744
16,-18.53787041
17,-3.795790911
18,13.25374413
19,-13.79476643
20,14.66385651
21,8.254256248
22,0.3063528836
23,6.331376553
24,-10.20539093
25,12.22820854
26,13.63831997
27,-0.3346070647
28,17.99684715
29,-13.28199863
30,11.202672
31,-2.385679007
32,-19.81978989
33,0.9473128319
34,4.023920536
35,-18.53787041
36,1.844656825
37,-7.128782749
38,2.357424736
39,4.536688805
40,-7.897934437
41,0.0499688983
42,-0.8473750353
43,-21.61447716
44,11.58724785
45,-7.256974697
46,-2.898447037
47,13.63831997
48,-10.20539093
49,2.357424736
50,-7.256974697
51,-18.02510262
52,9.792560577
53,-6.744206905
54,-2.513870955
55,-5.975054741
56,-12.0000782
57,2.485616684
58,-4.821326733
59,-4.052175045
60,-3.026638985
61,4.023920536
62,2.870192766
63,-9.179854393
64,-18.15329361
65,5.562224388
66,-8.410702705
67,-15.84583855
68,-5.846862793
69,6.203184605
70,-12.89742279
71,7.741488457
72,-5.077710629
73,-8.15431881
74,-3.411214828
75,-10.58996677
76,20.81707191
77,-0.5909910798
78,-8.15431881
79,15.04843235
80,-10.46177483
81,-6.744206905
82,16.45854378
83,-17.89690971
84,17.35588837
85,-15.3330698
86,-12.76922989
87,13.89470387
88,-17.38414192
89,6.715952396
90,12.35640049
91,6.074992657
92,14.66385651
93,-2.513870955
94,-8.026126862
95,5.690416336
96,-19.69159889
97,5.43403244
98,-5.590478897
99,-14.56391811
100,-3.795790911
101,10.04894447
102,-3.154830933
103,-4.564942837
104,-14.43572617
105,2.998384714
106,3.126576662
107,-14.05115032
108,4.280304432
109,3.511152744
110,-6.872398853
111,10.17713642
112,-19.0506382
113,11.33086395
114,4.921264648
115,-13.66657448
116,8.895215988
117,-0.8473750353
118,-13.92295837
119,2.229232788
120,-21.22990227
121,14.5356636
122,-3.411214828
123,0.0499688983
124,2.613808632
125,-7.513358593
126,-4.693134785
127,-13.15380669
128,-12.89742279
129,9.279792786
130,-0.7191830873
131,-12.64103794
132,-0.7191830873
133,12.35640049
134,-7.256974697
135,9.664368629
136,-3.667598963
137,6.972336292
138,6.459568501
139,-14.56391811
140,5.690416336
141,-5.975054741
142,-3.026638985
143,15.1766243
144,-17.89690971
145,7.100528717
146,2.742000818
147,-19.94798279
148,27.73943901
149,-10.84635067
150,-6.744206905
151,12.10001659
152,-9.051662445
153,6.587760448
154,4.536688805
155,-7.769742489
156,30.68785477
157,7.741488457
158,7.100528717
159,0.8191208839
160,-13.66657448
161,1.58827281
162,-8.282510757
163,-15.07668591
164,1.58827281
165,-5.718670845
166,3.25476861
167,12.10001659
168,-16.35860634
169,-0.206415087
170,7.997872353
171,0.5627368689
172,13.51012802
173,5.43403244
174,10.04894447
175,2.870192766
176,-19.17882919
177,7.997872353
178,-0.3346070647
179,-5.334095001
180,6.972336292
181,-4.180366993
182,-2.001102924
183,-4.564942837
184,-10.58996677
185,4.023920536
186,3.639344692
187,-3.795790911
188,3.511152744
189,6.203184605
190,-7.897934437
191,-10.84635067
192,-18.6660614
193,4.536688805
194,0.9473128319
195,-14.56391811
196,10.68990421
197,2.485616684
198,-7.256974697
199,7.100528717
200,-21.22990227
201,2.485616684
202,-7.256974697
203,-5.077710629
204,7.356912613
205,-5.718670845
206,-12.12827015
207,8.895215988
208,-13.79476643
209,12.61278439
210,1.716464758
211,-16.74318123
212,9.279792786
213,-3.795790911
214,-5.846862793
215,3.895728588
216,-12.64103794
217,7.997872353
218,15.43300819
219,7.228720665
220,18.89419174
221,-8.282510757
222,4.536688805
223,23.63729477
224,-4.949518681
225,-3.026638985
226,-5.846862793
227,-4.180366993
228,7.997872353
229,-18.40967751
230,0.6909288764
231,7.100528717
232,-18.7942543
233,3.25476861
234,6.331376553
235,-14.94849396
236,10.94628811
237,-10.97454262
238,0.6909288764
239,13.76651192
240,-16.61499023
241,11.58724785
242,-8.795278549
243,-9.949006081
244,2.998384714
245,-5.718670845
246,-6.744206905
247,4.280304432
248,-14.94849396
249,6.844144344
250,1.07550478
251,-18.53787041
252,10.30532837
253,-5.590478897
254,6.074992657
255,-11.23092651
256,-8.15431881
257,6.074992657
258,5.305840492
259,-14.17934227
260,7.228720665
261,4.921264648
262,-10.84635067
263,16.97131157
264,-12.51284599
265,2.485616684
266,1.331888795
267,14.79204845
268,20.43249512
269,-3.795790911
270,3.126576662
271,7.741488457
272,-19.56340599
273,11.7154398
274,1.58827281
275,-14.69211006
276,14.40747166
277,-8.282510757
278,-9.692622185
279,8.254256248
280,-26.99854088
281,0.0499688983
282,-13.92295837
283,5.818608761
284,18.63780785
285,-13.92295837
286,10.68990421
287,-0.3346070647
288,-11.61550236
289,3.126576662
290,-2.898447037
291,5.049456596
292,-0.3346070647
293,-3.795790911
294,8.254256248
295,11.84363174
296,-13.92295837
297,10.81809616
298,1.844656825
299,-11.35911846
300,8.638832092
301,-16.35860634
302,-3.923982859
303,-2.642062902
304,-5.846862793
305,13.63831997
306,-5.718670845
307,-6.487822533
308,9.920752525
309,-16.48679733
310,8.126064301
311,-3.154830933
312,-13.28199863
313,8.254256248
314,10.68990421
315,2.485616684
316,-1.488335013
317,-0.4627990723
318,1.58827281
319,-15.3330698
320,-17.51233482
321,-3.283022881
322,7.356912613
323,-10.71815872
324,9.536176682
325,-3.667598963
326,-0.07822309434
327,5.818608761
328,-18.53787041
329,5.049456596
330,-0.07822309434
331,-11.74369431
332,3.76753664
333,-8.795278549
334,6.203184605
335,1.716464758
336,-22.12724495
337,8.382448196
338,1.331888795
339,-23.28097343
340,20.43249512
341,-9.179854393
342,2.485616684
343,5.177648544
344,-28.92142105
345,20.43249512
346,8.382448196
347,-1.616526961
348,18.12504005
349,4.023920536
350,6.459568501
351,3.511152744
352,-12.76922989
353,11.84363174
354,-5.975054741
355,8.254256248
356,3.895728588
357,-4.693134785
358,0.9473128319
359,10.30532837
360,-24.69108582
361,0.4345448613
362,-3.026638985
363,-7.128782749
364,2.870192766
365,-8.795278549
366,9.023407936
367,-7.769742489
368,-14.30753422
369,12.86916828
370,-2.001102924
371,-18.6660614
372,7.100528717
373,-3.539406776
374,1.460080862
375,-0.07822309434
376,1.972848773
377,10.43352032
378,1.460080862
379,-1.872910976
380,1.716464758
381,1.972848773
382,9.151600838
383,0.6909288764
384,-7.385166645
385,10.17713642
386,8.126064301
387,-2.513870955
388,9.151600838
389,-8.410702705
390,2.229232788
391,8.382448196
392,-16.23041344
393,-6.487822533
394,0.1781608909
395,-6.231438637
396,14.40747166
397,-13.66657448
398,7.613296509
399,11.7154398
400,-2.77025485
401,17.09950447
402,-8.923470497
403,-12.76922989
404,9.151600838
405,2.10104084
406,1.58827281
407,9.536176682
408,-12.76922989
409,34.40542221
410,4.664880753
411,4.793072701
412,1.460080862
413,6.459568501
414,6.074992657
415,-6.359630585
416,0.5627368689
417,7.613296509
418,-4.949518681
419,2.613808632
420,3.511152744
421,-4.180366993
422,4.536688805
423,16.33035278
424,-9.949006081
425,1.460080862
426,-3.283022881
427,-9.692622185
428,6.459568501
429,-13.02561474
430,5.305840492
431,12.74097633
432,-11.61550236
433,11.97182465
434,-8.026126862
435,-3.154830933
436,0.9473128319
437,-14.82030201
438,12.22820854
439,0.9473128319
440,-9.692622185
441,10.17713642
442,9.920752525
443,2.10104084
444,-14.30753422
445,-4.180366993
446,0.5627368689
447,-0.9755670428
448,-15.58945465
449,-0.5909910798
450,-0.3346070647
451,-8.667086601
452,6.331376553
453,-16.74318123
454,2.998384714
455,1.972848773
456,4.921264648
457,7.228720665
458,2.613808632
459,11.58724785
460,3.895728588
461,-8.282510757
462,5.818608761
463,5.562224388
464,-3.026638985
465,21.7144165
466,-9.051662445
467,-12.0000782
468,6.715952396
469,-10.46177483
470,-5.077710629
471,6.074992657
472,-19.69159889
473,27.99582291
474,-7.128782749
475,-4.052175045
476,0.3063528836
477,-11.23092651
478,4.280304432
479,-1.10375905
480,-4.180366993
481,4.536688805
482,4.023920536
483,0.4345448613
484,9.407984734
485,-16.48679733
486,23.38091087
487,9.536176682
488,-14.30753422
489,3.639344692
490,16.33035278
491,-3.154830933
492,4.280304432
493,-15.20487785
494,14.02289581
495,4.793072701
496,-10.46177483
497,12.10001659
498,-4.949518681
499,-7.385166645
500,15.94577599
501,-3.283022881
502,-5.462286949
503,-0.8473750353
504,-18.02510262
505,9.407984734
506,-5.077710629
507,-2.001102924
508,-3.667598963
509,-10.84635067
510,-1.10375905
511,-6.744206905
512,-12.12827015
513,-5.590478897
514,12.74097633
515,3.25476861
516,-7.256974697
517,-20.58894157
518,5.305840492
519,2.998384714
520,-19.94798279
521,1.716464758
522,-7.385166645
523,8.126064301
524,6.587760448
525,-14.56391811
526,20.43249512
527,-7.128782749
528,-12.51284599
529,11.84363174
530,-13.28199863
531,-12.51284599
532,7.228720665
533,1.203696847
534,-6.744206905
535,-4.436750889
536,-2.898447037
537,10.81809616
538,3.126576662
539,3.639344692
540,10.04894447
541,-11.87188625
542,-3.154830933
543,7.228720665
544,-17.25595093
545,10.17713642
546,-7.769742489
547,13.51012802
548,9.023407936
549,-8.667086601
550,0.4345448613
551,12.61278439
552,-21.35809326
553,-1.10375905
554,6.844144344
555,7.997872353
556,6.331376553
557,-9.308046341
558,5.690416336
559,-2.385679007
560,-17.76871872
561,3.895728588
562,-9.308046341
563,-7.641550541
564,8.510640144
565,-17.51233482
566,16.71492767
567,4.793072701
568,-3.795790911
569,6.844144344
570,-2.898447037
571,0.4345448613
572,-4.693134785
573,-11.48731041
574,16.45854378
575,-0.4627990723
576,-12.64103794
577,1.716464758
578,3.382960796
579,-0.4627990723
580,-3.154830933
581,-24.05012512
582,-1.10375905
583,8.510640144
584,-25.4602375
585,1.716464758
586,4.280304432
587,-1.231950998
588,12.86916828
589,-13.02561474
590,18.63780785
591,7.997872353
592,-10.71815872
593,16.97131157
594,-16.35860634
595,-8.15431881
596,11.7154398
597,-10.20539093
598,0.4345448613
599,13.63831997
600,-9.564430237
601,16.58673668
602,-2.642062902
603,-5.975054741
604,6.587760448
605,-15.84583855
606,-0.5909910798
607,-3.795790911
608,-7.897934437
609,11.7154398
610,-5.077710629
611,-0.3346070647
612,6.203184605
613,-10.84635067
614,6.203184605
615,5.690416336
616,-23.92193413
617,4.152112484
618,1.716464758
619,7.613296509
620,7.356912613
621,-12.12827015
622,9.536176682
623,-8.410702705
624,-18.28148651
625,9.279792786
626,0.6909288764
627,-7.769742489
628,1.844656825
629,-7.385166645
630,-6.872398853
631,7.869680405
632,-12.12827015
633,14.79204845
634,4.280304432
635,14.5356636
636,0.4345448613
637,-1.360143065
638,-1.231950998
639,-14.17934227
640,-14.69211006
641,10.81809616
642,-8.795278549
643,5.049456596
644,-4.564942837
645,-18.53787041
646,11.58724785
647,7.997872353
648,-16.23041344
649,19.91972733
650,8.510640144
651,-5.590478897
652,-20.97351837
653,-12.0000782
654,-0.9755670428
655,1.07550478
656,-16.10222244
657,17.48407936
658,-12.38465405
659,-9.051662445
660,12.86916828
661,-6.487822533
662,10.81809616
663,-15.97403049
664,0.5627368689
665,2.485616684
666,-10.97454262
667,-5.718670845
668,5.818608761
669,-8.538894653
670,4.023920536
671,0.3063528836
672,-7.641550541
673,15.43300819
674,-14.94849396
675,13.38193607
676,6.074992657
677,-22.25543785
678,9.407984734
679,-0.07822309434
680,-9.564430237
